Date,SPX,GLD,USO,SLV,EUR/USD
8/17/2016,2182.219971,128.5,10.99,18.68,1.129892
8/18/2016,2187.02002,129.110001,11.3,18.77,1.134945
8/22/2016,2182.639893,127.779999,10.97,17.969999,1.131926
8/23/2016,2186.899902,127.760002,11.09,17.93,1.130084
8/24/2016,2175.439941,126.339996,10.82,17.620001,1.12638
8/25/2016,2172.469971,126.230003,10.95,17.629999,1.12905
8/29/2016,2180.379883,126.300003,10.85,17.9,1.119282
8/30/2016,2176.120117,125.029999,10.73,17.67,1.115324
8/31/2016,2170.949951,124.779999,10.36,17.719999,1.116071
09/01/2016,2170.860107,125.290001,10.06,17.940001,1.120072
09/06/2016,2186.47998,128.710007,10.39,19.049999,1.125366
09/07/2016,2186.159912,128.270004,10.52,18.780001,1.124101
09/08/2016,2181.300049,127.589996,10.96,18.620001,1.127142
09/12/2016,2159.040039,126.589996,10.64,18.17,1.124354
9/13/2016,2127.02002,125.75,10.37,17.93,1.121869
9/14/2016,2125.77002,126.18,10.09,18.02,1.124733
9/15/2016,2147.26001,125.370003,10.14,18.040001,1.124594
9/19/2016,2139.120117,125.32,9.98,18.200001,1.118068
9/20/2016,2139.76001,125.440002,10.07,18.27,1.115399
9/21/2016,2163.120117,127.269997,10.4,18.85,1.119319
9/22/2016,2177.179932,127.57,10.53,18.9,1.121013
9/26/2016,2146.100098,127.550003,10.43,18.41,1.124986
9/27/2016,2159.929932,126.620003,10.15,18.17,1.121957
9/28/2016,2171.370117,126.220001,10.65,18.209999,1.122498
9/29/2016,2151.129883,126.07,10.87,18.110001,1.121957
10/03/2016,2161.199951,125.32,11.1,17.870001,1.121039
10/04/2016,2150.48999,120.970001,11.09,16.940001,1.121076
10/05/2016,2159.72998,120.779999,11.35,16.85,1.120825
10/06/2016,2160.77002,119.660004,11.51,16.440001,1.114455
10/10/2016,2163.659912,120.160004,11.67,16.73,1.114082
10/11/2016,2136.72998,119.550003,11.58,16.559999,1.106195
10/12/2016,2139.179932,119.739998,11.43,16.65,1.101188
10/13/2016,2132.550049,120.029999,11.49,16.610001,1.104972
10/17/2016,2126.5,119.68,11.37,16.57,1.101564
10/18/2016,2139.600098,120.419998,11.45,16.719999,1.097695
10/19/2016,2144.290039,121.110001,11.66,16.790001,1.097514
10/20/2016,2141.340088,120.739998,11.43,16.639999,1.09304
10/24/2016,2151.330078,120.559998,11.43,16.700001,1.087548
10/25/2016,2143.159912,121.470001,11.24,16.860001,1.088732
10/26/2016,2139.429932,120.790001,11.09,16.709999,1.091203
10/27/2016,2133.040039,121.010002,11.21,16.73,1.090037
10/31/2016,2126.149902,121.940002,10.53,16.969999,1.098467
11/01/2016,2111.719971,122.730003,10.57,17.41,1.097333
11/02/2016,2097.939941,123.639999,10.28,17.559999,1.105705
11/03/2016,2088.659912,124.300003,10.08,17.42,1.109755
11/04/2016,2085.179932,124.389999,9.98,17.459999,1.110248
11/07/2016,2131.52002,122.150002,10.16,17.290001,1.110124
11/08/2016,2139.560059,121.639999,10.1,17.4,1.105217
11/09/2016,2163.26001,121.559998,10.28,17.450001,1.101904
11/10/2016,2167.47998,119.75,10.04,17.559999,1.092061
11/11/2016,2164.449951,117.099998,9.77,16.469999,1.088969
11/14/2016,2164.199951,116.110001,9.87,16,1.082485
11/15/2016,2180.389893,117.120003,10.34,16.190001,1.075038
11/16/2016,2176.939941,116.769997,10.23,16.09,1.072731
11/17/2016,2187.120117,116.169998,10.13,15.84,1.070664
11/18/2016,2181.899902,115.150002,10.32,15.73,1.062304
11/21/2016,2198.179932,115.580002,10.77,15.72,1.058425
11/22/2016,2202.939941,115.540001,10.63,15.8,1.063886
11/23/2016,2204.719971,113.25,10.67,15.52,1.063377
11/25/2016,2213.350098,112.610001,10.33,15.63,1.056189
11/28/2016,2201.719971,113.800003,10.44,15.77,1.061233
11/29/2016,2204.659912,113.269997,10.06,15.78,1.062135
11/30/2016,2198.810059,111.75,10.93,15.66,1.064849
12/01/2016,2191.080078,111.540001,11.33,15.66,1.05921
12/02/2016,2191.949951,112.139999,11.48,15.83,1.066314
12/05/2016,2204.709961,111.540001,11.35,15.88,1.058201
12/06/2016,2212.22998,111.43,11.29,15.85,1.075732
12/07/2016,2241.350098,111.830002,11.09,16.23,1.072041
12/08/2016,2246.189941,111.57,11.31,16.139999,1.076195
12/09/2016,2259.530029,110.400002,11.44,15.97,1.062135
12/12/2016,2256.959961,110.82,11.62,16.190001,1.054741
12/13/2016,2271.719971,110.449997,11.73,16.040001,1.064169
12/14/2016,2253.280029,108.830002,11.32,15.93,1.062925
12/15/2016,2262.030029,107.339996,11.36,15.18,1.051414
12/16/2016,2258.070068,108.050003,11.55,15.27,1.041884
12/19/2016,2262.530029,108.589996,11.5,15.17,1.044998
12/20/2016,2270.76001,107.790001,11.62,15.24,1.040583
12/21/2016,2265.179932,107.849998,11.44,15.12,1.039047
12/22/2016,2260.959961,107.589996,11.46,14.98,1.042862
12/23/2016,2263.790039,107.93,11.56,14.91,1.043765
12/27/2016,2268.879883,108.559998,11.73,15.13,1.045697
12/28/2016,2249.919922,108.860001,11.75,15.2,1.046233
12/29/2016,2249.26001,110.290001,11.72,15.32,1.041699
12/30/2016,2238.830078,109.610001,11.72,15.11,1.05753
01/03/2017,2257.830078,110.470001,11.44,15.44,1.046003
01/04/2017,2270.75,110.860001,11.58,15.58,1.041992
01/05/2017,2269,112.580002,11.7,15.76,1.050089
01/06/2017,2276.97998,111.75,11.68,15.64,1.060592
01/09/2017,2268.899902,112.669998,11.31,15.7,1.053186
01/10/2017,2268.899902,113.150002,11.07,15.91,1.058862
01/11/2017,2275.320068,113.5,11.37,15.87,1.055242
01/12/2017,2270.439941,113.910004,11.54,15.91,1.059771
1/13/2017,2274.639893,114.209999,11.41,15.94,1.061684
1/17/2017,2267.889893,115.849998,11.43,16.280001,1.060299
1/18/2017,2271.889893,114.870003,11.16,16.190001,1.069679
1/19/2017,2263.689941,114.769997,11.17,16.120001,1.062778
1/20/2017,2271.310059,115.050003,11.39,16.190001,1.065973
1/23/2017,2265.199951,115.790001,11.32,16.290001,1.071375
1/24/2017,2280.070068,115.269997,11.37,16.219999,1.076079
1/25/2017,2298.370117,114.32,11.31,16.1,1.072869
1/26/2017,2296.679932,113.260002,11.53,15.93,1.075199
1/27/2017,2294.689941,113.489998,11.4,16.219999,1.068296
1/30/2017,2280.899902,113.970001,11.28,16.23,1.071398
1/31/2017,2278.870117,115.550003,11.32,16.629999,1.070859
02/01/2017,2279.550049,115.199997,11.48,16.610001,1.08038
02/02/2017,2280.850098,115.839996,11.51,16.559999,1.076739
02/03/2017,2297.419922,116.129997,11.54,16.57,1.076171
02/06/2017,2292.560059,117.699997,11.38,16.82,1.078295
02/07/2017,2293.080078,117.459999,11.19,16.790001,1.074322
02/08/2017,2294.669922,118.190002,11.23,16.84,1.067806
02/09/2017,2307.870117,117.290001,11.35,16.75,1.069221
02/10/2017,2316.100098,117.599998,11.5,17.02,1.065859
2/13/2017,2328.25,116.800003,11.32,16.889999,1.061954
2/14/2017,2337.580078,116.93,11.38,17.01,1.05985
2/15/2017,2349.25,117.449997,11.36,17.040001,1.057832
2/16/2017,2347.219971,118.080002,11.41,17.15,1.060738
2/17/2017,2351.159912,117.68,11.39,17.059999,1.067225
2/21/2017,2365.379883,117.75,11.54,17.030001,1.06094
2/22/2017,2362.820068,117.910004,11.36,17.110001,1.054207
2/23/2017,2363.810059,118.940002,11.53,17.24,1.055409
2/24/2017,2367.340088,119.699997,11.46,17.4,1.058447
2/27/2017,2369.75,119.120003,11.47,17.27,1.055275
2/28/2017,2363.639893,119.230003,11.45,17.370001,1.058425
03/01/2017,2395.959961,119.059998,11.4,17.440001,1.056915
03/02/2017,2381.919922,117.580002,11.17,16.799999,1.053585
03/03/2017,2383.120117,117.510002,11.29,16.98,1.050972
03/06/2017,2375.310059,116.720001,11.28,16.83,1.062045
03/07/2017,2368.389893,115.779999,11.27,16.549999,1.057921
03/08/2017,2362.97998,115.059998,10.67,16.32,1.057015
03/09/2017,2364.870117,114.470001,10.53,16.059999,1.054741
03/10/2017,2372.600098,114.720001,10.29,16.15,1.057843
3/13/2017,2373.469971,114.739998,10.28,16.07,1.069004
3/14/2017,2365.449951,114.120003,10.19,15.99,1.065144
3/15/2017,2385.26001,116.25,10.38,16.43,1.061244
3/16/2017,2381.379883,116.730003,10.36,16.4,1.073791
3/17/2017,2378.25,116.989998,10.33,16.469999,1.07747
3/20/2017,2373.469971,117.510002,10.27,16.5,1.074299
3/21/2017,2344.02002,118.540001,10.11,16.610001,1.073768
3/22/2017,2348.449951,118.830002,10.12,16.620001,1.081245
3/23/2017,2345.959961,118.669998,10.01,16.67,1.079016
3/24/2017,2343.97998,118.860001,10.09,16.809999,1.078388
3/27/2017,2341.590088,119.529999,10.04,17.15,1.086095
3/28/2017,2358.570068,119.040001,10.15,17.18,1.081771
3/29/2017,2361.129883,119.330002,10.37,17.25,1.075963
3/30/2017,2368.060059,118.470001,10.57,17.15,1.068707
04/03/2017,2358.840088,119.349998,10.55,17.24,1.067008
04/04/2017,2360.159912,119.620003,10.71,17.33,1.068034
04/05/2017,2352.949951,119.620003,10.68,17.32,1.067247
04/06/2017,2357.48999,119.18,10.86,17.26,1.064464
04/10/2017,2357.159912,119.459999,11.14,17,1.05976
04/11/2017,2353.780029,121.190002,11.17,17.309999,1.061132
04/12/2017,2344.929932,122.019997,11.11,17.459999,1.067065
4/13/2017,2328.949951,122.599998,11.13,17.530001,1.061639
4/17/2017,2349.01001,122.239998,11.06,17.43,1.064453
4/18/2017,2342.189941,122.82,11.04,17.34,1.072869
4/19/2017,2338.169922,121.730003,10.62,17.18,1.071501
4/20/2017,2355.840088,121.959999,10.54,17.059999,1.07149
4/24/2017,2374.149902,121.480003,10.25,16.98,1.086484
4/25/2017,2388.610107,120.25,10.36,16.68,1.092825
4/26/2017,2387.449951,120.839996,10.26,16.57,1.090893
4/27/2017,2388.77002,120.389999,10.24,16.370001,1.086425
05/01/2017,2388.330078,119.669998,10.15,15.99,1.090893
05/02/2017,2391.169922,119.650002,9.92,15.93,1.093565
05/03/2017,2388.129883,117.980003,9.93,15.59,1.088898
05/04/2017,2389.52002,116.790001,9.46,15.43,1.098153
05/08/2017,2399.379883,116.75,9.67,15.41,1.092777
05/09/2017,2396.919922,116.050003,9.57,15.3,1.088684
05/10/2017,2399.629883,116.040001,9.86,15.35,1.087075
05/11/2017,2394.439941,116.5,9.94,15.45,1.086496
5/15/2017,2402.320068,117.139999,10.17,15.75,1.098177
5/16/2017,2400.669922,117.650002,10.11,15.93,1.109398
5/17/2017,2357.030029,119.790001,10.19,16,1.115636
5/18/2017,2365.719971,118.809998,10.26,15.71,1.111358
5/22/2017,2394.02002,119.900002,10.54,16.23,1.123886
5/23/2017,2398.419922,119.139999,10.64,16.15,1.117931
5/24/2017,2404.389893,119.610001,10.6,16.280001,1.123091
5/25/2017,2415.070068,119.480003,10.04,16.23,1.121076
5/30/2017,2412.909912,120.139999,10.24,16.469999,1.117169
5/31/2017,2411.800049,120.620003,9.96,16.389999,1.124354
06/01/2017,2430.060059,120.720001,9.91,16.379999,1.121579
06/05/2017,2436.100098,121.730003,9.8,16.629999,1.125682
06/06/2017,2429.330078,123.099998,9.97,16.76,1.127142
06/07/2017,2433.139893,122.449997,9.46,16.65,1.125518
06/08/2017,2433.790039,121.650002,9.43,16.49,1.118481
06/12/2017,2429.389893,120.360001,9.52,16.040001,1.11962
6/13/2017,2440.350098,120.480003,9.6,15.95,1.120888
6/14/2017,2437.919922,119.82,9.23,15.95,1.121579
6/15/2017,2432.459961,119.32,9.18,15.88,1.114691
6/19/2017,2453.459961,118.43,9.12,15.61,1.114455
6/20/2017,2437.030029,118.18,8.95,15.59,1.113697
6/21/2017,2435.610107,118.519997,8.71,15.54,1.11672
6/22/2017,2434.5,118.919998,8.78,15.68,1.114964
6/26/2017,2439.070068,118.360001,8.93,15.68,1.118356
6/27/2017,2419.379883,118.809998,9.1,15.79,1.133915
6/28/2017,2440.689941,118.900002,9.2,15.92,1.138265
6/29/2017,2419.699951,118.32,9.21,15.73,1.144165
07/03/2017,2429.01001,116.089996,9.62,15.3,1.137139
07/05/2017,2432.540039,116.519997,9.25,15.18,1.134687
07/06/2017,2409.75,116.470001,9.31,15.15,1.142478
07/11/2017,2425.530029,115.620003,9.27,14.99,1.147394
07/12/2017,2443.25,116.029999,9.33,15.05,1.141891
7/13/2017,2447.830078,115.82,9.47,14.87,1.140394
7/17/2017,2459.139893,117.290001,9.45,15.22,1.147434
7/18/2017,2460.610107,118.110001,9.54,15.38,1.154974
7/19/2017,2473.830078,118.080002,9.69,15.4,1.152844
7/20/2017,2473.449951,118.239998,9.61,15.42,1.162872
7/24/2017,2469.909912,119.309998,9.5,15.58,1.163887
7/25/2017,2477.129883,118.919998,9.81,15.59,1.164456
7/26/2017,2477.830078,119.879997,9.96,15.75,1.1728
7/27/2017,2475.419922,119.790001,10.06,15.68,1.168866
7/31/2017,2470.300049,120.75,10.28,15.9,1.18241
08/01/2017,2476.350098,120.650002,10.09,15.79,1.181126
08/02/2017,2477.570068,120.400002,10.14,15.67,1.185115
08/03/2017,2472.159912,120.589996,10.02,15.72,1.188495
08/07/2017,2480.909912,119.510002,10.1,15.33,1.180094
08/08/2017,2474.919922,119.860001,10.06,15.56,1.175461
08/09/2017,2474.02002,121.309998,10.15,15.98,1.176152
08/10/2017,2438.209961,122.209999,9.91,16.18,1.177024
8/14/2017,2465.840088,121.919998,9.72,16.129999,1.177579
8/15/2017,2464.610107,120.980003,9.75,15.74,1.174122
8/16/2017,2468.110107,121.870003,9.57,16.15,1.177426
8/17/2017,2430.01001,122.489998,9.62,16.120001,1.17155
8/21/2017,2428.370117,122.760002,9.71,16.07,1.181195
8/22/2017,2452.51001,122.209999,9.77,16.07,1.176221
8/23/2017,2444.040039,122.669998,9.88,16.15,1.181656
8/24/2017,2438.969971,122.290001,9.71,16.030001,1.18022
8/28/2017,2444.23999,124.690002,9.53,16.5,1.196387
8/29/2017,2446.300049,124.419998,9.46,16.42,1.197046
8/30/2017,2457.590088,124.360001,9.38,16.459999,1.189343
8/31/2017,2471.649902,125.82,9.63,16.65,1.191043
09/05/2017,2457.850098,127.459999,9.92,16.91,1.192407
09/06/2017,2465.540039,126.809998,10.04,16.870001,1.192777
09/07/2017,2465.100098,128.130005,10.03,17.1,1.202906
09/11/2017,2488.110107,126.190002,9.82,16.77,1.195943
09/12/2017,2496.47998,126.559998,9.87,16.889999,1.197461
9/13/2017,2498.370117,125.610001,10.07,16.76,1.189061
9/14/2017,2495.620117,126.160004,10.13,16.77,1.192165
9/18/2017,2503.870117,124.360001,10.17,16.27,1.195929
9/19/2017,2506.649902,124.620003,10.11,16.360001,1.199256
9/20/2017,2508.23999,123.620003,10.24,16.190001,1.187211
9/21/2017,2500.600098,122.68,10.25,16.030001,1.194558
9/25/2017,2496.659912,124.529999,10.55,16.209999,1.185565
9/26/2017,2496.840088,123.139999,10.49,15.91,1.178606
9/27/2017,2507.040039,121.980003,10.52,15.83,1.174964
9/28/2017,2510.060059,122.209999,10.43,15.92,1.178175
10/02/2017,2529.120117,120.769997,10.21,15.67,1.173378
10/03/2017,2534.580078,120.830002,10.18,15.71,1.174757
10/04/2017,2537.73999,121.169998,10.08,15.69,1.175724
10/05/2017,2552.070068,120.519997,10.25,15.69,1.171234
10/09/2017,2544.72998,122.080002,10,16.02,1.174164
10/10/2017,2550.639893,122.400002,10.28,16.15,1.181488
10/11/2017,2555.23999,122.790001,10.36,16.25,1.186549
10/12/2017,2550.929932,122.889999,10.23,16.26,1.18318
10/16/2017,2557.639893,122.970001,10.46,16.25,1.179454
10/17/2017,2559.360107,122.129997,10.49,16.09,1.177191
10/18/2017,2561.26001,121.669998,10.48,16.059999,1.179523
10/19/2017,2562.100098,122.389999,10.35,16.27,1.184806
10/23/2017,2564.97998,121.800003,10.42,16.139999,1.175917
10/24/2017,2569.129883,121.330002,10.54,16.02,1.175903
10/25/2017,2557.149902,121.349998,10.48,16.01,1.182075
10/26/2017,2560.399902,120.330002,10.57,15.85,1.163724
10/30/2017,2572.830078,121.129997,10.87,15.91,1.160456
10/31/2017,2575.26001,120.669998,10.93,15.79,1.16527
11/01/2017,2579.360107,121.110001,10.9,16.18,1.165175
11/02/2017,2579.850098,121.190002,10.99,16.17,1.162872
11/03/2017,2587.840088,120.620003,11.18,15.92,1.166181
11/06/2017,2591.129883,121.650002,11.51,16.27,1.161494
11/07/2017,2590.639893,121.209999,11.49,16.01,1.161265
11/08/2017,2594.379883,121.629997,11.41,16.059999,1.160106
11/09/2017,2584.620117,122.129997,11.46,16.07,1.159689
11/10/2017,2582.300049,121.129997,11.42,15.95,1.164687
11/13/2017,2584.840088,121.309998,11.38,16.09,1.166113
11/14/2017,2578.870117,121.559998,11.13,16.08,1.166494
11/15/2017,2564.620117,121.410004,11.09,16.030001,1.179287
11/20/2017,2582.139893,121.309998,11.28,15.98,1.173186
11/21/2017,2599.030029,121.510002,11.4,16.01,1.174122
11/22/2017,2597.080078,122.629997,11.6,16.17,1.173723
11/24/2017,2602.419922,122.32,11.79,16.08,1.185396
11/27/2017,2601.419922,122.830002,11.59,16.1,1.192649
11/28/2017,2627.040039,122.809998,11.58,15.91,1.19049
11/29/2017,2626.070068,122.040001,11.47,15.64,1.184806
11/30/2017,2647.580078,121.099998,11.47,15.51,1.185199
12/01/2017,2642.219971,121.589996,11.67,15.53,1.189825
12/04/2017,2639.439941,121.18,11.49,15.44,1.185986
12/05/2017,2629.570068,120.32,11.54,15.23,1.186775
12/06/2017,2629.27002,120.07,11.2,15.1,1.183292
12/07/2017,2636.97998,118.489998,11.33,14.87,1.180429
12/08/2017,2651.5,118.480003,11.49,14.96,1.177218
12/11/2017,2659.98999,118.010002,11.6,14.85,1.176997
12/12/2017,2664.110107,118.150002,11.44,14.86,1.177759
12/13/2017,2662.850098,119.169998,11.33,15.15,1.17426
12/14/2017,2652.01001,118.93,11.43,15.02,1.183586
12/15/2017,2675.810059,119.18,11.46,15.15,1.177496
12/18/2017,2690.159912,119.730003,11.44,15.22,1.174357
12/19/2017,2681.469971,119.82,11.51,15.22,1.178425
12/20/2017,2679.25,120.139999,11.61,15.25,1.184133
12/21/2017,2684.570068,120.309998,11.64,15.22,1.187818
12/22/2017,2683.340088,120.940002,11.66,15.4,1.185733
12/26/2017,2680.5,121.769997,11.95,15.59,1.187254
12/27/2017,2682.620117,122.230003,11.92,15.73,1.185789
12/28/2017,2687.540039,122.849998,11.97,15.88,1.190079
12/29/2017,2673.610107,123.650002,12.01,15.99,1.194172
01/02/2018,2695.810059,125.150002,12.07,16.209999,1.201158
01/03/2018,2713.060059,124.82,12.34,16.17,1.206345
01/04/2018,2723.98999,125.459999,12.37,16.23,1.201043
01/05/2018,2743.149902,125.330002,12.31,16.219999,1.206884
01/08/2018,2747.709961,125.309998,12.38,16.15,1.203746
01/09/2018,2751.290039,124.730003,12.57,16.030001,1.197046
01/10/2018,2748.22998,125.029999,12.68,16.02,1.192933
01/11/2018,2767.560059,125.440002,12.7,16.01,1.195614
01/12/2018,2786.23999,126.959999,12.87,16.27,1.20421
1/16/2018,2776.419922,127.169998,12.76,16.25,1.226843
1/17/2018,2802.560059,126.139999,12.78,16.059999,1.227129
1/18/2018,2798.030029,125.860001,12.76,15.97,1.218398
1/19/2018,2810.300049,126.419998,12.72,16.049999,1.223661
1/22/2018,2832.969971,126.650002,12.78,16.040001,1.22555
1/23/2018,2839.129883,127.279999,12.97,16.08,1.225625
1/24/2018,2837.540039,128.830002,13.22,16.559999,1.231027
1/25/2018,2839.25,127.970001,13.06,16.309999,1.239111
